x,y,z,reachable,left_ok,right_ok,left_error,right_error,left_joint_margin,right_joint_margin,left_sigma_min,right_sigma_min
-0.1499999999999999,0.35,0.6499999999999999,1,1,1,1.0157848771891754e-05,0.0018161609724583595,0.1485643639606542,0.3808763950423675,0.2290192207183593,0.018687638541775714
-0.1499999999999999,0.2,0.6499999999999999,1,1,1,0.0019389945027252701,8.844974190766006e-05,0.0,0.823811663038948,0.1934818376793686,0.06458641158403805
-0.29999999999999993,0.2,0.6499999999999999,1,1,1,3.604030302923605e-05,5.9403868523360375e-05,0.26134285757760445,0.3965324672083721,0.18691277043133672,0.07090786832333679
-0.44999999999999996,0.2,0.6499999999999999,1,1,1,0.00010629590787022512,2.1191231008550604e-05,0.4110450200742064,0.27742255626962553,0.17218529332281798,0.10019980733559335
-0.6,0.2,0.6499999999999999,1,1,1,0.00012973292462903731,7.918866669250852e-06,0.6383521977625075,0.048541423483271284,0.1433576200402637,0.1845282223875719
-0.75,0.2,0.6499999999999999,1,1,1,0.00021800137968335935,0.0017385727265679224,0.6416545936915679,0.0,0.10962188803146831,0.20619520381490652
-0.75,0.2,0.7999999999999998,1,1,1,0.000408442137947575,0.001929850017913661,0.8499924978894873,0.0,0.06309453575303155,0.14837978027195003
-0.6,0.2,0.7999999999999998,1,1,1,7.083942083884796e-05,0.0013001589944466525,0.7845324130423728,0.12457250560990696,0.12134218513314217,0.15475521826930505
-0.44999999999999996,0.2,0.7999999999999998,1,1,1,0.0005670122986396732,0.001681471263640539,0.4167332377345341,0.21650217493569368,0.19124792413418673,0.13056415890182876
-0.29999999999999993,0.2,0.7999999999999998,1,1,1,2.3183728711227555e-05,0.00024000115725170663,0.2633400219724935,0.23795363062855523,0.2241513343618554,0.0773127875174424
-0.1499999999999999,0.2,0.7999999999999998,0,1,0,0.0011398590137501308,0.060869786084320414,0.15101790182301533,0.20347758788546172,0.22378822368112547,0.021236281159657894
-0.1499999999999999,0.35,0.7999999999999998,0,1,0,7.518534836766816e-06,0.8087228302031454,0.2338902885164238,0.3335260981990573,0.20232459256627025,0.023275632821844174
-0.29999999999999993,0.35,0.7999999999999998,0,1,0,0.0017604736675183262,0.01849016888757191,0.46097686327902854,0.2638721691164445,0.20264915307057882,0.019510532658537708
-0.44999999999999996,0.35,0.7999999999999998,1,1,1,0.0018461437304206163,0.0009540746042367597,0.6818446092896511,0.2799393312755365,0.1786007956700272,0.07799783290024913
-0.6,0.35,0.7999999999999998,1,1,1,7.642978836415179e-05,0.0001427926856465481,0.9520064350899587,0.1846691405057057,0.13017335810443484,0.09987761130269303
-0.75,0.35,0.7999999999999998,1,1,1,0.0005733183327145245,0.0001235588932664829,0.568065476620983,0.029786245613043327,0.03508450351956389,0.0843516155769335
-0.75,0.49999999999999994,0.7999999999999998,0,0,0,3.0587546442886784,0.1844564809426298,0.0,0.0,0.045571845676607506,0.019727852786160672
-0.6,0.49999999999999994,0.7999999999999998,0,1,0,0.0002630704879900644,0.15849399569566844,0.7104591690322057,0.0,0.06413327197677417,0.046958425414310896
-0.44999999999999996,0.49999999999999994,0.7999999999999998,0,1,0,0.0007047851206514309,0.18375414190688527,0.6480277085486925,0.014328053018052955,0.1254426475798453,0.019219010795186172
-0.29999999999999993,0.49999999999999994,0.7999999999999998,0,1,0,4.2724342952923445e-05,1.4946842930496576,0.6298340423714897,0.0,0.15202296822752473,0.04202100695417695
-0.1499999999999999,0.49999999999999994,0.7999999999999998,0,1,0,2.0721592877484408e-05,2.6704775693135927,0.5642920143442813,0.0,0.1535050568401717,0.045571845676607686
-0.1499999999999999,0.6499999999999999,0.7999999999999998,0,1,0,0.0009834082922847694,2.69453154278573,0.4879106981437789,0.0,0.02368243972158432,0.045571845676607686
-0.29999999999999993,0.6499999999999999,0.7999999999999998,0,1,0,0.0013284840519485557,0.11309055667282236,0.5222423886158523,0.0,0.03374164157954816,0.11505427539641165
-0.44999999999999996,0.6499999999999999,0.7999999999999998,0,0,0,0.04808695514176897,2.5817939856090613,0.18691801888720017,0.0,0.0170788854169309,0.045571845676607686
-0.6,0.6499999999999999,0.7999999999999998,0,0,0,3.024412970615746,2.536876062927998,0.0,0.0,0.045571845676607506,0.045571845676607686
-0.75,0.6499999999999999,0.7999999999999998,0,0,0,3.0591715532875527,2.5001640212568046,0.0,0.0,0.045571845676607506,0.045571845676607686
-0.75,0.7999999999999998,0.7999999999999998,0,0,0,1.4943936691260444,2.534732711756253,0.0,0.0,0.21917673399719778,0.045571845676607686
-0.6,0.7999999999999998,0.7999999999999998,0,0,0,2.332415256538937,2.570951175249595,0.0,0.0,0.04557024148649052,0.045571845676607686
-0.44999999999999996,0.7999999999999998,0.7999999999999998,0,0,0,2.553491181457161,2.6152839178542995,0.0,0.0,0.024544561463471882,0.045571845676607686
-0.29999999999999993,0.7999999999999998,0.7999999999999998,0,0,0,1.1884689625959486,2.358249869256498,0.0,0.0,0.04288008752691542,0.0455718456766076
-0.1499999999999999,0.7999999999999998,0.7999999999999998,0,0,0,2.0481998143530005,2.726637126925301,0.0,0.0,0.18718794281243678,0.045571845676607686
-0.1499999999999999,0.9499999999999997,0.7999999999999998,0,0,0,2.3648141253767414,2.7665140174572898,0.0,0.0,0.1352265958403372,0.045571845676607686
-0.29999999999999993,0.9499999999999997,0.7999999999999998,0,0,0,1.430352570892009,2.7080767683575018,0.0,0.0,0.043788032041022724,0.045571845676607686
-0.44999999999999996,0.9499999999999997,0.7999999999999998,0,0,0,0.5496698503794121,2.656832655220789,0.0,0.0,0.04557184567660773,0.045571845676607686
-0.6,0.9499999999999997,0.7999999999999998,0,0,0,2.584250927403751,2.6132048776124472,0.0,0.0,0.13669518024103525,0.045571845676607686
-0.75,0.9499999999999997,0.7999999999999998,0,0,0,2.5529715386048637,2.6986682782527507,0.0,0.0,0.12493239150689325,0.04557184567660772
