t,phase,object_pos_x,object_pos_y,object_pos_z,object_quat_w,object_quat_x,object_quat_y,object_quat_z,object_linvel_x,object_linvel_y,object_linvel_z,object_angvel_x,object_angvel_y,object_angvel_z,F_meas_left_Fx,F_meas_left_Fy,F_meas_left_Fz,F_meas_left_Tx,F_meas_left_Ty,F_meas_left_Tz,F_meas_right_Fx,F_meas_right_Fy,F_meas_right_Fz,F_meas_right_Tx,F_meas_right_Ty,F_meas_right_Tz,F_star_left_Fx,F_star_left_Fy,F_star_left_Fz,F_star_left_Tx,F_star_left_Ty,F_star_left_Tz,F_star_right_Fx,F_star_right_Fy,F_star_right_Fz,F_star_right_Tx,F_star_right_Ty,F_star_right_Tz,qdot_left_j1,qdot_left_j2,qdot_left_j3,qdot_left_j4,qdot_left_j5,qdot_left_j6,qdot_left_j7,qdot_right_j1,qdot_right_j2,qdot_right_j3,qdot_right_j4,qdot_right_j5,qdot_right_j6,qdot_right_j7,torque_left_j1,torque_left_j2,torque_left_j3,torque_left_j4,torque_left_j5,torque_left_j6,torque_left_j7,torque_right_j1,torque_right_j2,torque_right_j3,torque_right_j4,torque_right_j5,torque_right_j6,torque_right_j7,torque_clipped_left_j1,torque_clipped_left_j2,torque_clipped_left_j3,torque_clipped_left_j4,torque_clipped_left_j5,torque_clipped_left_j6,torque_clipped_left_j7,torque_clipped_right_j1,torque_clipped_right_j2,torque_clipped_right_j3,torque_clipped_right_j4,torque_clipped_right_j5,torque_clipped_right_j6,torque_clipped_right_j7,vel_clipped_left,vel_clipped_right,release_actual_pos_x,release_actual_pos_y,release_actual_pos_z,release_actual_vel_x,release_actual_vel_y,release_actual_vel_z,x_ref_x,x_ref_y,x_ref_z,v_ref_x,v_ref_y,v_ref_z,v_obj_cmd_x,v_obj_cmd_y,v_obj_cmd_z,ee_cmd_left_vx,ee_cmd_left_vy,ee_cmd_left_vz,ee_cmd_left_wx,ee_cmd_left_wy,ee_cmd_left_wz,ee_cmd_right_vx,ee_cmd_right_vy,ee_cmd_right_vz,ee_cmd_right_wx,ee_cmd_right_wy,ee_cmd_right_wz,ee_actual_left_vx,ee_actual_left_vy,ee_actual_left_vz,ee_actual_left_wx,ee_actual_left_wy,ee_actual_left_wz,ee_actual_right_vx,ee_actual_right_vy,ee_actual_right_vz,ee_actual_right_wx,ee_actual_right_wy,ee_actual_right_wz
1.1,APPROACH_PREGRASP,-0.42,0.25,0.39894548631250004,0.7071067811865476,4.378594937273181e-17,3.8151607164225985e-17,0.7071067811865476,-9.042379840114149e-17,4.3217034734815175e-18,-1.6973960876680852e-15,-9.73613550891983e-16,1.4456028966473692e-17,-4.625929269271494e-17,0.004785924304935457,-0.041436683487574545,1.8505635307450137,0.0006906008817752766,-0.0009818257807158162,4.337897554249764e-05,-0.42913569670803653,1.1788353365957516,2.02621132319142,-0.011184613004240248,0.006780258381012348,0.005813722799200154,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.036227808501805306,-0.005355177517127031,0.017639530313104796,0.07313892906812995,-0.012152056156650262,0.002264400183729413,-0.0009285273304391559,0.16342853527574977,0.4922513684027112,-0.6880840416410111,-0.9734428576567036,-0.9787129657395754,0.9600119551439346,1.3114792186220985,-1.5279837097563147,15.5785732949146,19.10191309665943,7.851104900621539,-1.8837375285197901,-1.536629832407166,-0.0402169202160661,5.815306873456592,-7.94355272250909,-6.531445981378356,28.79894443728165,1.2390205003297305,0.6842143856634635,-0.9647099978046045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015704136655990197,0.03987977558301269,0.01980853949019311,0.0052757067397335815,0.04183297253082232,-0.10462600445563608,0.00876526402458636,-0.3529908574732161,-0.23383543269093018,0.6724807935390664,0.5449348256907084,0.26055083872555507
1.12,APPROACH_PREGRASP,-0.42,0.25,0.39894548631250004,0.7071067811865476,4.920982454036424e-17,4.3555038419635966e-17,0.7071067811865476,-9.733872838254963e-17,8.32565912816587e-18,-1.6381841930214104e-15,-9.837327711685142e-16,-2.023844055306245e-17,-2.31296463463575e-17,0.00250020247714541,0.04136740139637858,1.890024422014294,-0.00022756032940116015,-0.0007784489785865301,-0.0005159169555514733,-0.08150311925015297,0.9435475776814349,2.558915701773311,-0.012395690508070073,-0.014626929758360855,-0.00988863330401777,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.03296182971870487,-0.005058307434843941,0.015892834773658823,0.06868308982495883,-0.009184001839931726,0.002217407121792308,-0.0009316608251599843,0.16859498022501385,0.3355731478528823,-0.4775531466005991,-0.7352509267718516,-0.6782197411590365,0.8941997300426361,0.9126323470984001,-1.4902866801016308,15.728316047193422,19.152774287709263,9.067405008722515,-1.9390201939565401,-1.543691238995783,-0.03968368938225156,5.71722712754078,-7.371506721052308,-6.91571984264629,30.782457401413268,1.3943094096577568,-2.694246626903612,-1.0556224694502734,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01457628658096273,0.03695626564497372,0.018361492966206008,0.002273520227708631,0.03885001022224207,-0.09644039641739433,-0.028788033186925823,-0.23385641445051114,-0.21273860802848338,0.45037195465270075,0.6104053560317958,0.3496722409865868
1.1400000000000001,APPROACH_PREGRASP,-0.42,0.25,0.39894548631250004,0.7071067811865476,4.572079339094824e-17,4.051986212155825e-17,0.7071067811865476,-9.874177138836692e-17,3.0790042043758653e-18,-1.608578245698073e-15,-1.0458936957243499e-15,6.649773324577794e-17,4.047688110612548e-17,0.0028927371202263404,0.04571099926576924,1.850946596688446,-0.001246967480724333,-0.0011477212626479461,-0.0005231750047037766,-0.006128882662466296,0.9448889036214863,2.648421929200044,-0.01105605828282781,-0.011367755707693845,-0.006316279450740901,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.0301771793533736,-0.0056488351823415365,0.014293125548730785,0.063596405559064,-0.008685471721673983,0.0021502588732299514,-0.0009293742249676033,0.17565078484634852,0.18310402997645112,-0.2701342969336715,-0.47987623537179425,-0.38084568659460544,0.501939256580325,0.5131115701189234,-1.5914718997096988,17.103473563263393,17.885628985724054,9.05766118616551,-1.860962309117479,-1.558211618958822,-0.03910618962730303,3.81903501489103,-6.647308441401607,-8.455783689399968,31.60946728872009,1.4969840976303874,-2.2319998198040967,-1.1422793894805572,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013542512200118208,0.03418435701645401,0.016966832173364803,0.0016126460809211107,0.03663758756168779,-0.08895982019298607,-0.03392781387765115,-0.13825792663801095,-0.1492496058871142,0.22612576832158654,0.4015695656114615,0.23011291531041211
1.16,APPROACH_PREGRASP,-0.42,0.25,0.39894548631250004,0.7071067811865476,4.487075092679514e-17,4.0884188043418386e-17,0.7071067811865476,-9.274954550367195e-17,5.294781943134919e-18,-1.6850602762833617e-15,-9.765047566852776e-16,2.0238440553063103e-17,5.20417042793042e-17,0.005009006983019493,0.017803422985096483,1.896882006094799,-0.0018287796271297349,-0.0006531147465254056,-0.0001424701718894716,0.5324523497252976,0.5841650702460366,2.890896493022441,-0.008045218910433282,-0.013513003234839801,-0.013882086424784178,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.028487588951512974,-0.003964945964300853,0.013815152015910622,0.05848116009443965,-0.007448173406471363,0.0021016060418511755,-0.0009182240119637046,0.11139386872586526,0.040958341074358834,-0.063980846885917,-0.20780807439937504,-0.09075407623629632,0.12570357397452375,0.12145911943022947,-1.4192232941062368,15.690803529240684,19.119063450417894,9.080158891185656,-1.0038251929957962,-1.5610479542033477,-0.03878499688255421,-6.5840896295367495,-7.197159783107525,-9.469841877558217,31.47769826839566,1.7476346500435935,-3.3151771183840046,-1.2313139772967066,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012683830829625608,0.031458936607589486,0.015647525038954405,0.002110241381572271,0.03263838459878506,-0.08248081385114683,-0.020276699777063263,-0.0508592098655144,-0.07484404888665444,0.008709822187298308,0.1629578373409049,0.07048194073042022
1.18,APPROACH_GRASP,-0.42,0.25,0.39894548631250004,0.7071067811865476,4.73578380130672e-17,4.3399896606801874e-17,0.7071067811865476,-1.0161378390813127e-16,5.999759570335855e-18,-1.6209140570827973e-15,-1.0213184464813452e-15,-3.758567531283049e-17,7.517135062566163e-17,-0.1866655162644488,0.1443358524447899,2.6455445771585344,-0.024961066247256,0.015393584482174157,-0.001314911457453405,0.2984220464585752,0.6413792077766717,2.106609116191552,0.002415840485077528,-0.001734120995898197,0.008314204750609667,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.07816914539473893,0.07284220424960955,0.0568783429345326,0.07522103866092099,0.19427950571024752,-0.23914855389026307,0.21545872541320027,-0.14946968984780137,-0.06703580448764374,0.11901582742529848,0.040112389776705615,-0.19074202130784296,0.08558944856565195,0.2310358067514966,-3.8326317084255277,22.762625829790373,24.26886791242473,14.241300661585871,0.6944152263914045,-4.7836037017442425,1.3648645078589856,-10.698472695813427,-12.053886989804072,-7.11696049198447,28.00797769612225,-1.705832005917299,-0.23761577312025217,1.7964609687829824,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031123711077457256,0.01779768780372456,0.05001632296310142,-0.3482871800246443,0.2087919220724935,-0.0659614343586055,0.015564225996810906,0.006579660582250239,-0.03147974313737805,-0.03337690787522815,0.018155944995651426,0.05593932273698435
1.2,APPROACH_GRASP,-0.42,0.25,0.39894548631250004,0.7071067811865476,4.278483984785876e-17,3.871241253314773e-17,0.7071067811865476,-9.174754539464544e-17,3.619672532385579e-18,-1.6727244648986382e-15,-1.0242096522746398e-15,6.071532165918863e-17,1.156482317317866e-17,-0.44197886720681295,0.31169907531111274,2.3743984156688254,0.011084946248879917,0.013587532274563174,-0.001985361953590802,0.34266524438910456,0.6408839632639887,2.122430048702066,0.0028955290681933438,-0.001273665191997117,0.007924008041386101,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.09046101496830608,0.21852598931910364,0.06718146342549586,0.16133623778739828,0.24635702128961237,-0.6375662476646378,0.22294163545461174,-0.45067135070073205,-0.2177510147313405,0.3212591624756591,0.29589881977652355,-0.49063073338656343,0.08670050064504174,0.6315144174793925,1.400002822335135,23.37951437196549,22.159913781308965,10.80898365632282,-2.3007024292749625,-4.826719542631898,0.5330409642948766,-11.280636385113183,-12.53995320971104,-7.489617976259385,28.268380523589833,-1.7563384740006902,-0.3401355937007349,1.8822161043283263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029838021832278325,0.04139731452340129,0.10228333856373505,-0.37482623058675835,0.5091533044922703,-0.09369587856080862,0.05766295713809032,0.06254373676492771,-0.006160965942066745,0.018548727318612013,-0.1254887019715761,0.11363923123713879
1.22,APPROACH_GRASP,-0.42,0.25,0.39894548631250004,0.7071067811865476,4.253161380657227e-17,3.8389677190304927e-17,0.7071067811865476,-9.037821671060726e-17,5.243233170168672e-18,-1.6677901403447486e-15,-1.015536034894756e-15,-2.602085213965176e-17,-1.734723475976815e-17,-0.4619584879067871,0.035014840680979605,2.237327138752395,0.01611443966516805,0.01300017131075591,4.3311394780413274e-05,0.70132758498303,0.25427039110627164,2.545041449987687,0.01142659020427419,-0.004752452027464091,-0.0013731286269363476,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.09407882461990301,0.3674065002962358,0.06944937550687591,0.18417202818047199,0.23999840627504046,-1.0402655803851526,0.22475501112488286,-0.7406299688195218,-0.37039351756272904,0.3783593981541986,0.5486134998329338,-0.7914559595184744,0.08270170081427528,1.0312168412677831,1.5712552464341427,23.874660534462755,21.97094628781574,6.7768129391729754,-2.0700493265868514,-4.97438741901836,0.34120125230246073,-13.157512779963657,-12.774243549104021,-13.849674199438438,28.538856168228527,-1.6406220147309214,-2.076734155335555,1.9970789520411063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07033598706041565,0.0438097845081936,0.14184061459675754,-0.3251855999411743,0.7838466659138176,-0.0761207059112082,0.11761634204485555,0.09738694092100254,0.04172374362977942,0.19391822989458063,-0.23456476496554107,0.11456499322680518
1.24,APPROACH_GRASP,-0.42,0.25,0.39894548631250004,0.7071067811865476,4.517153931264093e-17,4.073929914281487e-17,0.7071067811865476,-8.440998305803135e-17,5.62794854700811e-18,-1.6554543289600247e-15,-1.0430024899310557e-15,-8.384496800554535e-17,5.7824115865892956e-18,-0.18420230208697616,0.0884787651809588,1.8042548855911333,0.013603938948484837,-0.0030017923109957223,-0.0018822029071325537,0.7524547749255458,0.06954646926802811,2.4045747011775225,-0.007219745744655369,-0.003236339061631777,-0.0025986263595907163,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.09207146573701878,0.5172941543979577,0.07645084218288135,0.18670767758198514,0.24031828412075323,-1.1563648895714882,0.22354520397466704,-1.0418536453425722,-0.5202882226488639,0.3779477736778514,0.799293439671338,-1.0880543918083054,0.08302895628211587,1.367996708285282,-0.020762775705199507,24.37562224510794,20.86051798885694,6.680896242533501,-2.042022163330101,-2.974160107158702,0.5313333506457667,-13.663649067681058,-13.1088815796094,-14.415042577100076,25.6747739863506,-1.8451900056811912,-2.2106785031003504,0.6546659257421448,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08862858137362378,0.039353363389990674,0.1440187885554002,-0.2626024237149117,0.7649364414860936,-0.06382246217955259,0.19057298206278722,0.11914473072684116,0.09861996091779067,0.36179363032887557,-0.3227208792965996,0.08314151740304883
1.26,APPROACH_GRASP,-0.42,0.25,0.39894548631250004,0.7071067811865476,4.3116464496473e-17,3.6832005879293425e-17,0.7071067811865476,-8.945838132623654e-17,3.184578588487384e-18,-1.6677901403447488e-15,-1.0025256088249303e-15,-1.1275702593849212e-16,2.3129646346357383e-17,-0.16817114763420749,0.09581358465036605,1.7832828832445446,0.01563431950051435,-0.0019792135064420316,-0.0026063617432382446,0.8719144249771189,-0.5305481719015078,1.766506469437112,-0.01274601863230509,0.001844048993376087,-0.007163988846878892,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.09334729673724093,0.6697829539797195,0.07641534382052408,0.18561147343947776,0.24141528193898149,-1.1586099974908914,0.22495879396935012,-1.3315450761758005,-0.6562036015442179,0.37505009555235796,0.9140474138776703,-1.380120129083592,0.08230277020963978,1.3688261536478337,-1.317416721152154,24.421904708626773,20.771330704626592,6.78535559125509,-2.0181813582160144,-3.0979240374801673,0.343906725667384,-16.151996056043338,-15.78188053575466,-14.492338443996042,15.228713757304421,-2.5003956469275757,-2.282594058143204,0.542146860446562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09834027468394005,0.03530505211426908,0.12826733571468657,-0.2067487135834893,0.6259368969981687,-0.06208405372273878,0.2720351487043086,0.09050392208765626,0.10517524802544981,0.14294846994910415,-0.32962020924592034,-0.022919459426649674
1.28,APPROACH_GRASP,-0.42,0.25,0.39894548631250004,0.7071067811865476,4.4056097063196304e-17,3.710107812512052e-17,0.7071067811865476,-8.706666559831288e-17,5.89804612557038e-18,-1.7270020349914236e-15,-8.160428351574235e-16,-6.07153216591879e-17,-8.095376221225113e-17,-0.23734777298784093,0.08938788235330596,1.841721918620145,0.013045850417121491,0.0016092387754170154,-0.0020940394877055008,0.39993729998204497,-0.3553591244167605,1.4833807719937644,-0.014829741964156727,-0.00012815572649738083,-0.0011959267103137912,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.09441598585652139,0.8219772272935169,0.07631387792564831,0.1847541207219464,0.24200334986547695,-1.1590433393788468,0.2237845182305369,-1.53709240535212,-0.8102843465262036,0.3697847519269461,0.9302216626133633,-1.677084352507316,0.06404186596713507,1.3690211201338678,-1.1339520780851742,24.411018390332554,20.702586142540397,6.957155066611603,-2.027367506116319,-3.5956251940571438,0.5315463042031119,-6.000044749884481,-16.270231453889902,-11.4948134044977,13.080429576735789,-2.7426360819496427,-2.2782102274105402,0.5430631037523628,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10902614894503396,0.03104389442538962,0.11134725629362321,-0.14858366388110894,0.4853034614407423,-0.060638258332841366,0.3435548838965949,0.03775398291532207,0.0702812969270108,-0.11945994130057036,-0.2626059318903232,-0.11542124403671244
1.3,APPROACH_GRASP,-0.42,0.25,0.39894548631250004,0.7071067811865476,4.6464608275752875e-17,3.930106143300815e-17,0.7071067811865476,-9.119096616420231e-17,4.276712448686931e-18,-1.640651355298356e-15,-1.089261782623771e-15,-1.4456028966473033e-17,6.938893903907228e-17,-0.1806638611738942,0.08550836139268923,1.7623804908810394,0.01587977734175933,-0.001985484999721285,-0.002314616285573037,0.20321747531260675,-0.21777359537029234,1.4420896586727001,-0.00229651551710313,0.009506734428168207,0.00035224702576752633,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.09333751113886152,0.9736767368422603,0.07673139439770571,0.18485473815065426,0.2427308756221118,-1.1593362096999213,0.22518852675228096,-1.54774911252394,-0.9675027419572723,0.36782220808441546,0.9069340815900154,-1.9530292056160716,0.07247569096761987,1.3682529770459457,-1.1394397216375725,24.318771558296934,20.80067485046173,7.120643924589983,-2.0231421143015726,-3.136826991656288,0.34347993936229604,-3.7452091471513724,-15.209304774083176,-12.013004481561136,13.969854006421388,-1.4808497668580585,-0.996147697701193,0.5406430043542565,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12105970149036845,0.026396158466537735,0.09370331552572214,-0.09362108575100114,0.34533429688439626,-0.057572798854164484,0.3658102515226324,0.013276939010621621,0.01653906796236669,-0.3727912339955979,-0.12952501984620468,-0.0234025564899146
1.32,APPROACH_GRASP,-0.42,0.25,0.39894548631250004,0.7071067811865476,4.6232553173563927e-17,3.8958609204818014e-17,0.7071067811865476,-9.235848305225169e-17,9.124055847273462e-18,-1.7294691972683682e-15,-9.707223450986892e-16,-9.540979117872407e-17,2.312964634635739e-17,-0.23867029383209723,0.07839706322637152,1.811776489436799,0.01335029248226718,0.0014703915824423287,-0.0017275035157005734,0.17771676693745186,-0.16246433667151497,1.5053887926987286,0.0007385779203256119,0.009850837958076888,0.0005200467002444973,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.09380163939553293,1.1255558704131574,0.07656992719328916,0.1846582273352125,0.24314804680122573,-1.1600260725904343,0.2239995981986489,-1.548738009673573,-1.1217593101089516,0.36813634377623894,0.8863055666117098,-1.9539263847166093,0.07279457644515973,1.3679564075005173,-1.0798535599770989,24.26004124143691,20.718659188837975,7.311967249403428,-2.0357280227939967,-3.5954077215570948,0.5312814785583241,-3.4586548365894725,-14.655452396172434,-12.261060082929566,14.98123538153276,-1.279578327365373,-0.9514122394603395,0.5664373738628671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1336295566015332,0.02176428276489234,0.07460805076156846,-0.03674637034597089,0.20503731759570304,-0.05576794602982877,0.38499194970815753,-0.005503547243416966,-0.031178246244484408,-0.3650242541676807,0.07226119633208367,-0.01966979869789947
1.34,APPROACH_GRASP,-0.42,0.25,0.39894548631250004,0.7071067811865476,4.61936447599441e-17,3.8457668374970935e-17,0.7071067811865476,-8.680996000535091e-17,7.778806634322446e-18,-1.7442721709300369e-15,-9.490383016489789e-16,-1.1853943752508151e-16,1.1564823173178671e-17,-0.27563170595781455,0.0559919334079413,1.8170425727464226,0.01504025746440053,0.001041738422230929,-0.0007816949701821345,0.1735283068073863,-0.13850832772308053,1.5348342836014668,0.001233701425855546,0.008447995939973621,0.0002583080717490911,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.09257737725877035,1.2766569347670516,0.07714492974208008,0.18356962828515383,0.24366672742366863,-1.1587528317602878,0.22533814028031354,-1.5483293116921906,-1.2746559694253055,0.36720024391849454,0.876503669844898,-1.954470451293907,0.0725576052493198,1.3679408538516484,0.3701884071415238,24.16914627537071,20.69147130940267,7.696930482665074,-1.9218908564666064,-3.580551813981323,0.33935512811295027,-3.460761305883148,-14.233533306300757,-12.000016128820382,15.385084767601645,-1.28806013031229,-1.0788563114826273,0.5737634225219598,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1470927561388085,0.016191648759058295,0.053994881494821956,0.017514903972083634,0.06305555888761016,-0.051351526250105355,0.4025703399393647,-0.021820652952668346,-0.07367872444278459,-0.3352103165438176,0.2646063633609127,-0.009212469747403081
1.36,APPROACH_GRASP,-0.42,0.25,0.39894548631250004,0.7071067811865476,4.563682871109394e-17,3.819933344456847e-17,0.7071067811865476,-8.874335442576355e-17,5.504922659691136e-18,-1.6776587894525277e-15,-1.0646865333807661e-15,-1.445602896647304e-17,-4.930380657631324e-32,-0.2400745150677613,0.0725099383924009,1.7833753257920388,0.013649263053192813,0.0015171920467537616,-0.001118688897890176,0.08455240652816515,-0.4594920676176471,2.0610262738507945,0.0022636109968665,-0.003248152339676561,-0.003264590086630818,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.0939330622760739,1.4286466374655575,0.07684084081283034,0.18387130967123455,0.24413790424556736,-1.1608331407678507,0.2241744598283244,-1.5529418660354415,-1.37070208438109,0.3658255981555184,0.8594956326227848,-1.9554960199777975,0.07521719713477232,1.3676871042988907,-0.8607560642139118,23.962038140244026,20.66506495347086,7.860207663853424,-2.0590170787698043,-3.5878304550056574,0.5311489872307443,-2.587409863846892,-2.215296626580609,-13.771956583351248,15.876643301172905,-1.3079124302884675,-1.7950733253759728,0.5735010117992008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16061552246859848,0.011685517910173391,0.03220268421969096,0.07289102229073746,-0.07630646557184644,-0.050251331133721745,0.4162152532359385,-0.04326230697736207,-0.10480559837762092,-0.29392984464750116,0.4054737329397624,-0.0073737893616149935
1.3800000000000001,APPROACH_GRASP,-0.42,0.25,0.39894548631250004,0.7071067811865476,4.811334662741546e-17,4.085984657089199e-17,0.7071067811865476,-9.576669472404167e-17,6.9508191640692e-18,-1.6899946008372516e-15,-9.201262437160322e-16,1.0697461435190352e-16,3.4694469519536123e-17,-0.23570369484769893,0.07215926739426579,1.7659323014153567,0.016184290577144298,0.0015283889513245648,-0.0009520107432067101,-0.01996128060494968,-0.21717745482931414,2.3802186047301612,0.002157400935618388,-0.011878180148903496,-0.002110066246012796,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.09378978693469421,1.5800235072011262,0.07697902610881813,0.18327446539157388,0.24468149827426974,-1.1612551652871,0.22553962209616502,-1.5541160179288165,-1.2354336544357338,0.36780198976374356,0.8393703156603973,-1.957541664771448,0.0685238586578835,1.3677643629444494,-0.7927666782416071,23.756815566953684,20.59758824432445,8.196277731931874,-2.0698156596641955,-3.566387355528226,0.3432359757277187,0.9901233686488182,1.4870134883706516,-12.570387772927155,19.67908800741993,-1.1502648094797627,-2.627976167905338,0.5764961538020437,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1746221759053751,0.006445526140614242,0.00850831000171648,0.1253916367696803,-0.2173291899414142,-0.046632528907082735,0.4134178723118577,-0.06511280262042418,-0.07838252951973872,-0.25962512333350696,0.306928428482904,-0.007792562360449986
1.4000000000000001,APPROACH_GRASP,-0.42,0.25,0.39894548631250004,0.7071067811865476,4.441471752658965e-17,3.8122081344521097e-17,0.7071067811865476,-9.421816129558412e-17,5.640921256334665e-18,-1.6776587894525277e-15,-1.0111992262048143e-15,1.0119220276531416e-16,-1.1564823173178778e-17,-0.23136366248824036,0.07097131221539633,1.7476186131834976,0.013944657962705593,0.0015343582769766712,-0.000352894162409414,-0.021112605260266818,-0.17115224428826376,2.4343779405777526,0.001742318586099908,-0.01257657643481755,-0.001708987162414121,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.09392766410370108,1.7312863967149863,0.07712375766305678,0.18304766619419902,0.2449676211003364,-1.161598453327491,0.22431936196843968,-1.5540203387631375,-1.0838482637385025,0.3678440314247355,0.8301275560987519,-1.9579225253946282,0.06899792993517695,1.367761826888129,-0.6732707468499538,23.497629198102366,20.50251887395367,8.534374453323302,-2.0918979109862343,-3.5416650292136094,0.5312183736205006,1.1606533960825425,2.223852594610694,-12.56805915290947,20.52679678299536,-1.1762767862411065,-2.6732702659224605,0.5756075851021999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18850391392524773,0.0015323930892932513,-0.01694285824039693,0.17994022696741266,-0.3584034431982934,-0.04355819678661158,0.4087640492216435,-0.08210091665155164,-0.043420616952217085,-0.2306029804736185,0.1897452388646433,-0.0007386089376003063
1.42,APPROACH_GRASP,-0.42,0.25,0.39894548631250004,0.7071067811865476,4.669655086873803e-17,4.067786311045023e-17,0.7071067811865476,-8.772694952620847e-17,3.762676320209362e-18,-1.7344035218222575e-15,-9.475926987523313e-16,1.5323390704461837e-16,2.312964634635739e-17,-0.22444144321844792,0.06923818805006723,1.7273823726475364,0.013956781356144745,0.0015475860852344177,0.0001459501002933986,-0.022698980798972274,-0.12262318841431571,2.472270411314702,0.0004145078868609812,-0.013391155769222429,-0.0005626927463650387,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.09410898283710345,1.8824384635329565,0.07728533424278952,0.18302354688800387,0.24526799494373566,-1.161927923572444,0.22443853597982472,-1.553791510779572,-0.9315116081344885,0.3677849480026801,0.822926734266607,-1.7973798183171077,0.06805075173844673,1.367588723792532,-0.5508939073342425,23.18943060905998,20.365341875339848,8.88498361357079,-2.106370162559666,-3.507677676853936,0.5401794583011132,1.271751124018011,2.719469140814257,-12.51153362008477,21.286930461871854,-1.3438301880208448,-2.5925156965916227,0.6139057053255355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2020711599296388,-0.0031121174981623397,-0.04432892482487196,0.23238171279808037,-0.49958123991827985,-0.04029968985728127,0.40402557300102004,-0.09461589695464181,-0.005497952244896909,-0.07108747670422488,0.09754086244038791,-0.06263778491927693
