x,y,z,reachable,left_ok,right_ok,left_error,right_error,left_joint_margin,right_joint_margin,left_sigma_min,right_sigma_min
-0.2999999999999996,0.9000000000000002,0.40000000000000013,0,0,0,0.360735849260386,3.12359816768826,0.0,0.0,0.051673987247125894,0.17815488034055935
-0.24999999999999956,0.9000000000000002,0.40000000000000013,0,0,0,2.2073520513484364,2.301529843345013,0.0,0.0,0.059987569497453395,0.15703251246386904
-0.1999999999999995,0.9000000000000002,0.40000000000000013,0,0,0,0.1964013141047494,1.0262171151348387,0.0,0.0,0.04523815647914976,0.04296467471486032
-0.14999999999999947,0.9000000000000002,0.40000000000000013,0,0,0,2.080482033741688,2.275270577171645,0.0,0.0,0.1321338352981176,0.1312744350555471
-0.09999999999999942,0.9000000000000002,0.40000000000000013,0,0,0,0.5521879876450161,2.6919406552629126,0.0,0.0,0.0430069880840079,0.045571845676607686
-0.09999999999999942,0.8500000000000002,0.40000000000000013,0,0,0,0.24233658490309706,2.354633780526657,0.0,0.0,0.07751119122137036,0.13085363031841382
-0.14999999999999947,0.8500000000000002,0.40000000000000013,0,0,0,0.19918956476401298,0.8768926482983206,0.0,0.6990250697653315,0.0485304716161249,0.1548359388142997
-0.1999999999999995,0.8500000000000002,0.40000000000000013,0,0,0,0.1256913738976002,2.6353838200264503,0.0,0.0,0.016906747704405263,0.045571845676607686
-0.24999999999999956,0.8500000000000002,0.40000000000000013,0,0,0,0.06625150142928844,0.9961963350476247,0.0,0.7343889801477927,0.04531644774185522,0.09225382635193334
-0.2999999999999996,0.8500000000000002,0.40000000000000013,0,0,0,0.1416956249803465,0.22326415779757164,0.0,0.0,0.04510675974291281,0.043185620815010775
-0.34999999999999964,0.8500000000000002,0.40000000000000013,0,0,0,1.356975154784876,2.5768833604544743,0.0,0.0,0.04404202088474525,0.045571845676607686
-0.3999999999999997,0.8500000000000002,0.40000000000000013,0,0,0,0.10783300972448057,1.506950078960547,0.0,0.0,0.045107932930402043,0.025889433506491828
-0.44999999999999973,0.8500000000000002,0.40000000000000013,0,0,0,0.5479120933224217,0.07426657755613235,0.0,0.33551191503674627,0.0452625149444296,0.10098280716574712
-0.4999999999999998,0.8500000000000002,0.40000000000000013,0,0,0,0.5464861065196962,0.12791008222920155,0.0,0.3105499047675857,0.10440857149995847,0.01903846169469577
-0.5499999999999998,0.8500000000000002,0.40000000000000013,0,0,0,0.7246157517150176,0.43864198661522463,0.0,0.3064535173453118,0.04560429990397382,0.02078861936154366
-0.5999999999999999,0.8500000000000002,0.40000000000000013,0,0,0,0.8267906273635783,0.0852271096802729,0.0,0.2866862185632911,0.04611160091197184,0.004105935399108761
-0.6499999999999999,0.8500000000000002,0.40000000000000013,0,0,0,2.4343749741784095,0.41911927413008543,0.0,0.3006565288181995,0.19755761050750423,0.026469101986656626
-0.7,0.8500000000000002,0.40000000000000013,0,0,0,2.3478284442666455,0.12322067054006126,0.0,0.2968251187655462,0.13230268965623834,0.019077568497114533
-0.75,0.8500000000000002,0.40000000000000013,0,0,0,1.9473157915982222,0.1585089200894822,0.0,0.3009025159735468,0.21457971367635947,0.029306675684832015
-0.75,0.8000000000000003,0.40000000000000013,0,0,0,1.2144479805766735,0.011556603845481371,0.0,0.2940500062255367,0.04481522134689163,0.016658114374583817
-0.7,0.8000000000000003,0.40000000000000013,0,0,0,1.12914762870493,0.0021695640687591686,0.0,0.31213286191771616,0.00310849854635869,0.0006812671230484722
-0.6499999999999999,0.8000000000000003,0.40000000000000013,0,0,1,1.1799485359158433,0.0004972114232814716,0.0,0.44446229311765545,0.040633091939980014,0.023868877017173627
-0.5999999999999999,0.8000000000000003,0.40000000000000013,0,0,1,1.4248511441659595,0.00029472531650551594,0.0,0.48406092292490593,0.046784919761795545,0.029844079935707098
-0.5499999999999998,0.8000000000000003,0.40000000000000013,0,0,1,1.1738441402034803,0.0019995016081749326,0.0,0.4761105592643862,0.028907719426655064,0.028649931177231
-0.4999999999999998,0.8000000000000003,0.40000000000000013,0,0,0,0.8869882003878137,0.002878170691929962,0.0,0.3143027894937041,0.09822612757433055,0.00044501506152301264
-0.44999999999999973,0.8000000000000003,0.40000000000000013,0,0,0,1.6223846071941628,0.013251936674819225,0.0,0.1818189816988247,0.0472201375800537,0.019266992162121153
-0.3999999999999997,0.8000000000000003,0.40000000000000013,0,0,0,0.5508415634082903,0.025061056478343422,0.0,0.3134360679769783,0.04648099224995151,0.05385522270820812
-0.34999999999999964,0.8000000000000003,0.40000000000000013,0,0,0,1.1775541588617588,0.04244023232349681,0.0,0.0,0.018719646542988636,0.04547097461139113
-0.2999999999999996,0.8000000000000003,0.40000000000000013,0,0,0,0.7573674041937087,0.07655241123673523,0.0,0.0,0.12215875874530516,0.045414289345394716
-0.24999999999999956,0.8000000000000003,0.40000000000000013,0,0,0,0.6101742736632685,0.11733632264965072,0.09924236297021016,0.0,0.11417649118462932,0.0454413871107509
-0.1999999999999995,0.8000000000000003,0.40000000000000013,0,0,0,0.46497557358240504,0.2513170658904775,0.0,0.17870034840812682,0.013107730078766006,0.019439120811473632
-0.14999999999999947,0.8000000000000003,0.40000000000000013,0,0,0,0.008943614750400628,0.7338698972272056,0.0,0.45806745947710836,0.0006750288436675073,0.09740813274018069
-0.09999999999999942,0.8000000000000003,0.40000000000000013,0,0,0,0.025929862425593826,2.436234088244748,0.0,0.0,0.011044531303044277,0.04247925001699872
-0.09999999999999942,0.7500000000000002,0.40000000000000013,0,0,0,0.6544868498141887,2.4162908028390135,0.12248305627975409,0.0,0.1622077463622043,0.04303075696251361
-0.14999999999999947,0.7500000000000002,0.40000000000000013,0,0,0,0.3744254268343449,0.36802566377021856,0.0,0.16386217266592978,0.04724141327132935,0.01935537922496534
-0.1999999999999995,0.7500000000000002,0.40000000000000013,0,0,0,0.5212054730496039,0.07894174623763008,0.0,0.48735685962846764,0.10980286465204782,0.14380675857148795
-0.24999999999999956,0.7500000000000002,0.40000000000000013,0,0,0,0.538666763977918,0.30259701424357555,0.07084963353488183,0.3133827316978999,0.15876842134890481,0.017251835671309956
-0.2999999999999996,0.7500000000000002,0.40000000000000013,0,0,0,1.2507310925724247,0.01294292858560571,0.0,0.30936595518176757,0.04733255861054969,0.0190164645185478
-0.34999999999999964,0.7500000000000002,0.40000000000000013,0,0,1,0.3934244346778181,0.0006773667137761996,0.0,0.5594369300223692,0.04690673517683715,0.041037679222047894
-0.3999999999999997,0.7500000000000002,0.40000000000000013,0,0,1,0.2910004275404436,0.0006362232748575412,0.0,0.7478168617615077,0.04642107489627621,0.07226574462818966
-0.44999999999999973,0.7500000000000002,0.40000000000000013,0,0,1,0.6657700447860377,0.00017772947946392785,0.0,0.8113298663537379,0.08457045320155034,0.0888478182298462
-0.4999999999999998,0.7500000000000002,0.40000000000000013,0,0,1,0.9701261506958325,0.00010714256116316852,0.0,0.8549120099355181,0.04656234487558885,0.0993145014441473
-0.5499999999999998,0.7500000000000002,0.40000000000000013,0,0,1,1.1144964565771927,8.434416978129875e-05,0.0,0.8825710290672026,0.04679904348063661,0.10541335557742285
-0.5999999999999999,0.7500000000000002,0.40000000000000013,0,0,1,0.956850266917307,7.83807570244085e-05,0.0,0.8955786295343987,0.04515915905781533,0.10787171153214639
-0.6499999999999999,0.7500000000000002,0.40000000000000013,0,0,1,0.9599769901748424,8.253361976140657e-05,0.0,0.8938045857843647,0.04529966342991449,0.10682722542145016
-0.7,0.7500000000000002,0.40000000000000013,0,0,1,0.9700694511808882,9.859157785442329e-05,0.0,0.8761322399689199,0.04539483138816599,0.10196713518501117
-0.75,0.7500000000000002,0.40000000000000013,0,0,1,0.9856215840567976,0.00013937688125904648,0.0,0.8400369407771238,0.04545228016565935,0.09243356695161033
-0.75,0.7000000000000002,0.40000000000000013,0,0,1,0.8714285470839694,0.0008223573451042375,0.0,1.032339763676772,0.045584086956330636,0.13459874119115525
-0.7,0.7000000000000002,0.40000000000000013,0,0,1,0.8551441246362448,5.3951933306571864e-05,0.0,1.0568022839097009,0.04558267552935005,0.1394705523132686
-0.6499999999999999,0.7000000000000002,0.40000000000000013,0,0,1,0.8079219059105914,5.192577045160585e-05,0.0,1.068545531103671,0.04558447047110216,0.14172720801563993
-0.5999999999999999,0.7000000000000002,0.40000000000000013,0,0,1,0.7594576943909261,5.389279649501598e-05,0.0,1.0665708451736382,0.04558365663885659,0.14153815995728813
-0.5499999999999998,0.7000000000000002,0.40000000000000013,0,0,1,0.7098045792447409,5.890940499259934e-05,0.0,1.0515134346260284,0.045575582436245224,0.13917694719762191
-0.4999999999999998,0.7000000000000002,0.40000000000000013,0,0,1,0.6823495060576692,6.769582954651971e-05,0.0,1.023987550583533,0.04552763142643403,0.13465124672157963
-0.44999999999999973,0.7000000000000002,0.40000000000000013,0,0,1,0.6734765316906358,8.316215846809935e-05,0.0,0.9844860693155982,0.045434916281021406,0.127684541776029
-0.3999999999999997,0.7000000000000002,0.40000000000000013,0,0,1,0.6163452002644088,0.00011316921396031607,0.0,0.9329894445910839,0.011015085758114253,0.11767659060926475
-0.34999999999999964,0.7000000000000002,0.40000000000000013,0,0,1,0.5655303463751122,0.00018136139019135243,0.0,0.8680167738850477,0.002387796016735312,0.10350569847998461
-0.2999999999999996,0.7000000000000002,0.40000000000000013,0,0,1,0.43705560985471975,0.0003892493877713918,0.0,0.7838573729424955,0.059717220121045765,0.08269479783924558
-0.24999999999999956,0.7000000000000002,0.40000000000000013,0,0,1,0.6060628527189224,0.0016442803279806443,0.0,0.6018401310153161,0.020196760767460943,0.04700673882200658
-0.1999999999999995,0.7000000000000002,0.40000000000000013,0,0,0,0.3607513110123037,0.01929187573188029,0.0,0.3195968087246581,0.04724213240252202,0.027592137353417593
-0.14999999999999947,0.7000000000000002,0.40000000000000013,0,0,0,0.4968404201547432,0.10367423056534414,0.0,0.32587759121410675,0.13641639214139187,0.013584663423315027
-0.09999999999999942,0.7000000000000002,0.40000000000000013,0,0,0,0.28473471114253013,2.3497064880323824,0.0,0.0,0.04713948779298185,0.04220743168343067
-0.09999999999999942,0.6500000000000002,0.40000000000000013,0,0,0,0.560546566233099,0.03786907914494037,0.0,0.34485998734857404,0.033015793111811895,0.08001996218079964
-0.14999999999999947,0.6500000000000002,0.40000000000000013,0,0,0,0.25449641469609213,0.005120471382948541,0.0,0.3101727417807192,0.04692166813487739,6.808355878523948e-05
-0.1999999999999995,0.6500000000000002,0.40000000000000013,0,0,1,0.4462705712684479,0.0008191156143498502,0.0,0.7356244905609699,0.0027291327925408368,0.07017834641072548
-0.24999999999999956,0.6500000000000002,0.40000000000000013,0,0,1,0.2243386202006867,0.0006138395514612101,0.0,0.8465640187410657,0.0052741970416909124,0.09913762966955142
-0.2999999999999996,0.6500000000000002,0.40000000000000013,0,0,1,0.3209988287681628,0.00018687813543110152,0.0,0.9298458377926282,0.009040483412665477,0.11774479318907916
-0.34999999999999964,0.6500000000000002,0.40000000000000013,0,0,1,0.5657338050023801,0.00010368461786637462,0.0,1.0003503629060162,0.04555333752574232,0.13105951264845084
-0.3999999999999997,0.6500000000000002,0.40000000000000013,0,0,1,0.6146892498525393,7.165930439470086e-05,0.0,1.0611597016672407,0.0455764216464551,0.14062243822801698
-0.44999999999999973,0.6500000000000002,0.40000000000000013,0,0,1,0.664472880925097,5.716153622314004e-05,0.0,1.1126842174469838,0.045584044894270564,0.14735291700938588
-0.4999999999999998,0.6500000000000002,0.40000000000000013,0,0,1,0.7126307114430648,5.096571118689674e-05,0.0,1.1541438746731352,0.045584182792587954,0.1520304102410499
-0.5499999999999998,0.6500000000000002,0.40000000000000013,0,0,1,0.7588987327494398,4.897915223361714e-05,0.0,1.1843107208709376,0.04558185900283182,0.15532955511721355
-0.5999999999999999,0.6500000000000002,0.40000000000000013,0,0,1,0.8034080644284295,4.875446594640648e-05,0.0,1.2019719542325618,0.04557945697670835,0.15766895577843598
-0.6499999999999999,0.6500000000000002,0.40000000000000013,0,0,1,0.7917771364551046,4.90118973920835e-05,0.0,1.206233413364769,0.04555427496435742,0.1590766426700039
-0.7,0.6500000000000002,0.40000000000000013,0,0,1,0.8446153041128328,4.96554796940871e-05,0.0,1.1570052483717945,0.04545531141427268,0.15917464708720114
-0.75,0.6500000000000002,0.40000000000000013,0,0,1,1.0207111930098216,5.1610076111652166e-05,0.0,1.0764516046295907,0.04552339601342207,0.15727814016885927
-0.75,0.6000000000000002,0.40000000000000013,0,0,1,0.26980593156036353,0.00012093982144147847,0.0,1.0346570353506637,0.012518741904975783,0.168407389211041
-0.7,0.6000000000000002,0.40000000000000013,0,0,1,1.1823394695115839,4.4136717792802497e-05,0.0,1.1122907137952118,0.04561638641219292,0.16620658846957564
-0.6499999999999999,0.6000000000000002,0.40000000000000013,0,0,1,1.1599618008121533,4.971897656156766e-05,0.0,1.132865883188109,0.04588480503922476,0.16287407471329585
-0.5999999999999999,0.6000000000000002,0.40000000000000013,0,0,1,0.2949436400699484,5.686182495989155e-05,0.0,1.1268057527622324,0.03167047286782124,0.15954904309849097
-0.5499999999999998,0.6000000000000002,0.40000000000000013,0,0,1,0.6487194189236954,6.366814638085649e-05,0.0,1.139873204277123,0.10967621380514166,0.15697580074109618
-0.4999999999999998,0.6000000000000002,0.40000000000000013,0,0,1,0.4774432573158316,6.787815513848691e-05,0.0,1.1721733725822787,0.09070229228113416,0.15524284551647033
-0.44999999999999973,0.6000000000000002,0.40000000000000013,0,0,1,0.2767723712539183,6.935678293697654e-05,0.0,1.2238161315472185,0.055043196568670044,0.15364040259051048
-0.3999999999999997,0.6000000000000002,0.40000000000000013,0,0,1,0.17503279652449097,7.178520404741338e-05,0.0,1.1874673731366001,0.05932785775404655,0.1508357020395572
-0.34999999999999964,0.6000000000000002,0.40000000000000013,0,0,1,0.06359715066927096,8.12649714882549e-05,0.0,1.1200928747188534,0.0653963885398448,0.1453957844723744
-0.2999999999999996,0.6000000000000002,0.40000000000000013,1,1,1,0.00019431703765606563,0.00010576934887505013,0.016712053194981813,1.0465068764614354,0.07190607383392435,0.13631446145880774
-0.24999999999999956,0.6000000000000002,0.40000000000000013,1,1,1,0.001762110142989213,0.00016092221355442995,0.1099468788670217,0.9665713013259563,0.07769196538027345,0.12302773269657602
-0.1999999999999995,0.6000000000000002,0.40000000000000013,1,1,1,0.00014654165536412972,0.00029956169381115274,0.14807719180298662,0.8771168297824812,0.0752216471466983,0.10458537574035166
-0.14999999999999947,0.6000000000000002,0.40000000000000013,1,1,1,0.00018505496717025576,0.000829702870846946,0.0571147100392535,0.7661185521407721,0.06956546159623796,0.07721870233002279
-0.09999999999999942,0.6000000000000002,0.40000000000000013,0,0,1,0.016425075381063577,0.001996868381776512,0.0,0.28948441205962916,0.05682634455444853,0.0015360270353102006
-0.09999999999999942,0.5500000000000002,0.40000000000000013,1,1,1,0.0016549446122939454,0.00013108596687371696,0.10105264456112728,0.7275570956688004,0.1127661418184718,0.07426830449118757
-0.14999999999999947,0.5500000000000002,0.40000000000000013,1,1,1,6.310279912181583e-05,0.0007968318477050365,0.1966535723219005,0.8276125678916506,0.11765153998495374,0.10192410229747938
-0.1999999999999995,0.5500000000000002,0.40000000000000013,1,1,1,6.012445990874886e-05,0.00023055369855905008,0.28697892363628785,0.9045684698593033,0.12008980656184363,0.12019124953713498
-0.24999999999999956,0.5500000000000002,0.40000000000000013,1,1,1,6.135477224644939e-05,0.00013703389395164304,0.31630300554651347,0.975592837142324,0.11965337977072424,0.13412803959802794
-0.2999999999999996,0.5500000000000002,0.40000000000000013,1,1,1,6.830310384378558e-05,9.612794284075069e-05,0.23112242176848374,1.0438454473141148,0.1164724914637145,0.14370578622594
-0.34999999999999964,0.5500000000000002,0.40000000000000013,1,1,1,8.386246129273207e-05,7.083634871241148e-05,0.13202515522471447,1.1093114607579029,0.1104828080294696,0.14768336970436863
-0.3999999999999997,0.5500000000000002,0.40000000000000013,1,1,1,0.00011663235453348218,5.418085720393363e-05,0.018122702156066595,1.1142674336111404,0.1013838537379072,0.14567743316100265
-0.44999999999999973,0.5500000000000002,0.40000000000000013,0,0,1,0.08765098383731239,4.5617882569411603e-05,0.0,1.041592095443686,0.09651073433327623,0.1393382621527913
-0.4999999999999998,0.5500000000000002,0.40000000000000013,0,0,1,0.2162237498499728,4.677336269965453e-05,0.0,0.9878383180198642,0.0873192240258648,0.13150688481790565
-0.5499999999999998,0.5500000000000002,0.40000000000000013,0,0,1,0.33135042330610714,5.8425697332794194e-05,0.0,0.9533250894287684,0.08035431340600804,0.12495790997756101
-0.5999999999999999,0.5500000000000002,0.40000000000000013,0,0,1,0.6287893600015942,7.752762868911382e-05,0.0,0.9382340197459356,0.09559573535239467,0.12179544314158121
-0.6499999999999999,0.5500000000000002,0.40000000000000013,0,0,1,0.851110890894527,9.32488726099749e-05,0.0,0.9425063972322127,0.08749798282116628,0.12314941422375106
-0.7,0.5500000000000002,0.40000000000000013,0,0,1,0.4207337301133797,9.354642616870616e-05,0.0,0.9658824193440636,0.14833141158515795,0.1289270614120527
-0.75,0.5500000000000002,0.40000000000000013,0,0,1,0.3565810451042951,8.045481507726241e-05,0.0,1.008063819037547,0.009485839425352364,0.1377665038049487
-0.75,0.5000000000000001,0.40000000000000013,0,0,1,0.5113017819633796,0.0011605932761951,0.0,0.8500863697301679,0.15584282572480504,0.09297488422554345
-0.7,0.5000000000000001,0.40000000000000013,0,0,1,0.8845605289769654,4.746169035399762e-05,0.002108139291501665,0.8069564318269551,0.052942087918400334,0.0712816890470069
-0.6499999999999999,0.5000000000000001,0.40000000000000013,0,0,1,0.645516433026411,0.000152047950860549,0.0,0.7818857671266604,0.07444667107129747,0.05590259609287915
-0.5999999999999999,0.5000000000000001,0.40000000000000013,0,0,1,0.332127724157543,0.00039367937618860644,0.0,0.775563944258455,0.10076651711796429,0.05096181828699468
-0.5499999999999998,0.5000000000000001,0.40000000000000013,0,0,1,0.20820469704882177,0.000622860843384046,0.0,0.7896433727439818,0.10931626201190486,0.05811673500579197
-0.4999999999999998,0.5000000000000001,0.40000000000000013,0,0,1,0.07225069461918257,0.00041862873419969506,0.0,0.8251264683224067,0.11620738767751379,0.07531926564605543
-0.44999999999999973,0.5000000000000001,0.40000000000000013,1,1,1,0.000549684446935126,0.00016733353179322976,0.05866679427737953,0.8811478952526439,0.12020262909884888,0.09681485070293396
-0.3999999999999997,0.5000000000000001,0.40000000000000013,1,1,1,6.580148967572559e-05,8.902596757235982e-05,0.18287480079495255,0.9567896324433991,0.1306389209738565,0.11798926707714756
-0.34999999999999964,0.5000000000000001,0.40000000000000013,1,1,1,5.280877148532617e-05,7.334650740337623e-05,0.29582714156429635,1.0512148865502164,0.13863969700698153,0.13500322141354476
-0.2999999999999996,0.5000000000000001,0.40000000000000013,1,1,1,4.61364648202137e-05,8.102034663706689e-05,0.36018014475693727,1.1638301332345573,0.1442498860476431,0.14380424189991467
-0.24999999999999956,0.5000000000000001,0.40000000000000013,1,1,1,4.352024277083303e-05,0.000104465281223857,0.34084937451104924,1.1055319388396905,0.14752477373629627,0.14173940751259234
-0.1999999999999995,0.5000000000000001,0.40000000000000013,1,1,1,4.395668008092352e-05,0.00015248455922052824,0.31963231853168494,1.0217758448958243,0.1485021171552605,0.13074264710066957
-0.14999999999999947,0.5000000000000001,0.40000000000000013,1,1,1,4.7070741230781494e-05,0.00025455421866190953,0.29613447749347,0.9366198607013693,0.14717786736387287,0.11464977819550713
-0.09999999999999942,0.5000000000000001,0.40000000000000013,1,1,1,5.308068816087617e-05,0.0005186261930856397,0.19519703140153233,0.839121837169311,0.14342952069361997,0.09455898849334454
-0.09999999999999942,0.45000000000000007,0.40000000000000013,1,1,1,7.874017812660779e-05,0.0002551531389054294,0.2583576561992693,0.8873242258515908,0.1652808891867805,0.10150074531115975
-0.14999999999999947,0.45000000000000007,0.40000000000000013,1,1,1,4.032340078821387e-05,0.0002679075303581214,0.3205474900403158,0.967652974386736,0.16801328439750374,0.11949578270067499
-0.1999999999999995,0.45000000000000007,0.40000000000000013,1,1,1,3.873992577196863e-05,0.00018814903483188976,0.35098213035536885,1.0487001228655743,0.16874540320206982,0.13546704689131941
-0.24999999999999956,0.45000000000000007,0.40000000000000013,1,1,1,3.729196071756637e-05,0.00015086723432605406,0.38043226699482213,1.0608839863882176,0.1672850082601613,0.1434260127725861
-0.2999999999999996,0.45000000000000007,0.40000000000000013,1,1,1,3.6879298233178866e-05,0.00013815790517443096,0.4079499811121452,1.0301123762616111,0.163360219215372,0.1353620876143984
-0.34999999999999964,0.45000000000000007,0.40000000000000013,1,1,1,3.928344292168601e-05,0.00012897292527535616,0.427951493407837,0.9126111574065527,0.15686927489941566,0.1164469964479421
-0.3999999999999997,0.45000000000000007,0.40000000000000013,1,1,1,4.694599221771042e-05,8.881529141670183e-05,0.31095380726524846,0.8129299261273517,0.148031202441883,0.09917580495985565
-0.44999999999999973,0.45000000000000007,0.40000000000000013,1,1,1,6.32515344847801e-05,4.907808094322325e-05,0.185586690959624,0.7317077458953589,0.13721992508095088,0.0966323195321745
-0.4999999999999998,0.45000000000000007,0.40000000000000013,1,1,1,9.546945995665819e-05,0.00011497746822727159,0.051470961793870895,0.6684926405343701,0.1246072269828236,0.10580764506716474
-0.5499999999999998,0.45000000000000007,0.40000000000000013,0,0,1,0.09855395555611589,0.00012002895828544196,0.0,0.6238501507207599,0.11691151109921584,0.1151346021708197
-0.5999999999999999,0.45000000000000007,0.40000000000000013,0,0,1,0.23771856780918077,0.00010696978391602404,0.0,0.5998756197952195,0.10499288939336981,0.12187927966602544
-0.6499999999999999,0.45000000000000007,0.40000000000000013,0,0,1,0.3607383290601564,9.331047443430285e-05,0.0,0.598423160286035,0.08565769976260995,0.12655164376601566
-0.7,0.45000000000000007,0.40000000000000013,0,0,1,0.5943667650960746,7.865675770896984e-05,0.0,0.6200202741491521,0.04519864450880927,0.12996776936259732
-0.75,0.45000000000000007,0.40000000000000013,0,0,1,0.5136262993945977,6.970518623719474e-05,0.0,0.663886529518035,0.0582927598475281,0.13319632425192013
-0.75,0.40000000000000013,0.40000000000000013,0,0,1,0.5015290433159595,8.343165678682993e-05,0.0,0.5151394225386414,0.08161072533028592,0.1381223870303725
-0.7,0.40000000000000013,0.40000000000000013,0,0,1,0.3756581393629791,7.350402324978273e-05,0.0,0.467135911527341,0.07672929676920343,0.13732233069149713
-0.6499999999999999,0.40000000000000013,0.40000000000000013,0,0,1,0.23854006546136391,0.00010874254043640362,0.0,0.4437340796235172,0.07287732483981291,0.1355680104558324
-0.5999999999999999,0.40000000000000013,0.40000000000000013,0,0,1,0.10812482658772092,0.00015264759254032456,0.0,0.44624829672282473,0.03583758506679744,0.13272809222889262
-0.5499999999999998,0.40000000000000013,0.40000000000000013,1,1,1,0.0005924729181491363,0.00018649227392275017,0.007619960454817054,0.4739178452790913,0.12557605172725064,0.12875018240926533
-0.4999999999999998,0.40000000000000013,0.40000000000000013,1,1,1,8.387516914561867e-05,0.00019901562215799922,0.14972555167983614,0.5234632904536021,0.13824876396088628,0.12280227031054831
-0.44999999999999973,0.40000000000000013,0.40000000000000013,1,1,1,6.0251642315065146e-05,0.0002133439532572336,0.28634988689777474,0.5899825506902863,0.14966691476812968,0.11285559111664228
-0.3999999999999997,0.40000000000000013,0.40000000000000013,1,1,1,4.7270648486087725e-05,0.0002940936717119668,0.4178974354230567,0.668317192293939,0.1607205526989474,0.09690283934180424
-0.34999999999999964,0.40000000000000013,0.40000000000000013,1,1,1,3.7464536116704517e-05,0.0003994788087891644,0.4384043829221045,0.7534227809725502,0.17119138594171893,0.08094167568034626
-0.2999999999999996,0.40000000000000013,0.40000000000000013,1,1,1,3.1728494938859664e-05,0.00013302378486441198,0.4147170574232333,0.6490067290485553,0.17968118871054384,0.09715353210765604
-0.24999999999999956,0.40000000000000013,0.40000000000000013,1,1,1,3.117347985692893e-05,0.0003125724174487512,0.38539575700650497,0.5325562890043782,0.18467973125962722,0.1315453025727731
-0.1999999999999995,0.40000000000000013,0.40000000000000013,1,1,1,3.439055008902378e-05,0.00014185728256300127,0.35212365836434456,0.44572469155366834,0.18612851100735794,0.15410401936227844
-0.14999999999999947,0.40000000000000013,0.40000000000000013,1,1,1,3.896282768967043e-05,0.00010238757443781076,0.3168332990271825,0.37758022574436456,0.18511182680705063,0.16007483228690844
-0.09999999999999942,0.40000000000000013,0.40000000000000013,1,1,1,4.3210291556634414e-05,0.00011117696897122499,0.2812738689839498,0.3246530725345411,0.1824734106054927,0.15062677302650915
-0.09999999999999942,0.3500000000000001,0.40000000000000013,1,1,1,3.087792170983343e-05,6.077748447582999e-05,0.2857903179435741,0.3055098147762356,0.19316019295034267,0.1571302464941094
-0.14999999999999947,0.3500000000000001,0.40000000000000013,1,1,1,5.856792332813372e-05,0.00011445558127580546,0.3307728068939535,0.3606255584141276,0.19596806258589966,0.158225425105751
-0.1999999999999995,0.3500000000000001,0.40000000000000013,1,1,1,6.22367262062961e-05,0.00015978478478311862,0.376982358013052,0.43385573683116885,0.1985540861008521,0.1398321376653208
-0.24999999999999956,0.3500000000000001,0.40000000000000013,1,1,1,6.193747347332989e-05,0.0004262099207885698,0.4221848798095573,0.5322586983534761,0.1970266315055051,0.1031465914912831
-0.2999999999999996,0.3500000000000001,0.40000000000000013,1,1,1,5.657849597684054e-05,0.0009680333425756661,0.46309436838273843,0.6758459827536738,0.18381567554094255,0.06979021417678123
-0.34999999999999964,0.3500000000000001,0.40000000000000013,1,1,1,4.666975697490958e-05,0.00031771947140910674,0.4954683650647782,0.6654884424176819,0.16723332122811094,0.10448907825792142
-0.3999999999999997,0.3500000000000001,0.40000000000000013,1,1,1,3.4389331223844216e-05,0.00023550910750913285,0.4408429817510011,0.5657480456883843,0.1532029118341418,0.12810578858781638
-0.44999999999999973,0.3500000000000001,0.40000000000000013,1,1,1,3.746671559790493e-05,0.00011537666775703149,0.3618029914248866,0.471236198483334,0.14402267671137875,0.13538843525246105
-0.4999999999999998,0.3500000000000001,0.40000000000000013,1,1,1,6.183515090963884e-05,0.00014729667756322685,0.2171864094514495,0.3855450189359684,0.13881825131248834,0.134887085465778
-0.5499999999999998,0.3500000000000001,0.40000000000000013,1,1,1,9.114518303090428e-05,0.00014686934107375552,0.07046438872214011,0.31730741854017097,0.13411478905557805,0.13645312280628605
-0.5999999999999999,0.3500000000000001,0.40000000000000013,0,0,1,0.07735473769956636,0.00017564634671348952,0.0,0.27697651497082765,0.11443327902281723,0.14209510870258876
-0.6499999999999999,0.3500000000000001,0.40000000000000013,0,0,1,0.22823061183293245,0.00016741166464963902,0.0,0.269938536044255,0.11589142495484683,0.14981142024895616
-0.7,0.3500000000000001,0.40000000000000013,0,0,1,0.3638100690722297,0.00012458948196113288,0.0,0.29542030925663054,0.11754337879251125,0.1580630699315576
-0.75,0.3500000000000001,0.40000000000000013,0,0,1,0.4877027384955723,8.819060602246333e-05,0.0,0.34937700051011866,0.1191069594204536,0.1658857481883684
-0.75,0.30000000000000004,0.40000000000000013,0,0,1,0.4744203189363264,0.0001630191735749123,0.0,0.21561432428134975,0.15190660524628885,0.15876167938362143
-0.7,0.30000000000000004,0.40000000000000013,0,0,1,0.3523518933635952,0.00013131866741249217,0.0,0.1515426214828821,0.15587817278829327,0.14646148534249812
-0.6499999999999999,0.30000000000000004,0.40000000000000013,0,0,1,0.21868805605514327,0.00023068268765210506,0.0,0.11934674928564304,0.158628204041567,0.13449630149859695
-0.5999999999999999,0.30000000000000004,0.40000000000000013,0,0,1,0.06736806690894982,0.00041695519063334775,0.0,0.1265348252835352,0.15989724516224368,0.12442333378502955
-0.5499999999999998,0.30000000000000004,0.40000000000000013,1,1,1,0.0002989905004718303,0.0005581972891249967,0.09371340403076722,0.17610782048428053,0.16206668448707962,0.11787247450107172
